8.826518e-09,1.054609e-08,1.062724e-08,1.220942e-08,1.017583e-08,1.051808e-08,8.414024e-09,1.031417e-08,1.040925e-08,9.941972e-09,1.035713e-08,9.144008e-09,9.767566e-09,8.188776e-09,9.835094e-09,8.646640e-09,1.122888e-08,9.321648e-09,9.072650e-09,9.929099e-09,8.446298e-09,1.040740e-08,9.051833e-09,1.058319e-08,9.654433e-09,9.715519e-09,8.578714e-09,1.258738e-08,1.031367e-08,1.216436e-08,9.253484e-09,9.700981e-09,9.901512e-09,1.152879e-08,1.161307e-08,1.036798e-08,1.018277e-08,1.005715e-08,9.965702e-09,1.032636e-08,1.053964e-08,8.791736e-09,9.107723e-09,9.542483e-09,9.569114e-09,9.797352e-09,9.865097e-09,1.061628e-08,1.069908e-08,9.600809e-09,1.134609e-08,9.809910e-09,8.792965e-09,9.950116e-09,9.211468e-09,1.005768e-08,9.827204e-09,1.134612e-08,9.950576e-09,1.122601e-08,1.043493e-08,8.303833e-09,9.995176e-09,1.160147e-08,
1.018415e-08,1.056044e-08,9.441290e-09,1.014623e-08,1.110611e-08,9.281351e-09,1.069019e-08,8.453024e-09,8.941475e-09,9.817544e-09,1.152023e-08,8.759641e-09,9.953361e-09,1.269013e-08,7.423971e-09,1.058967e-08,9.557244e-09,9.875311e-09,1.076657e-08,9.925947e-09,9.814661e-09,9.183252e-09,9.498119e-09,9.339540e-09,1.105352e-08,8.604498e-09,1.049725e-08,9.890830e-09,1.075885e-08,1.066105e-08,8.344437e-09,8.976424e-09,8.250940e-09,1.050983e-08,1.046800e-08,9.140168e-09,9.617419e-09,9.565697e-09,9.868621e-09,1.069154e-08,9.832475e-09,9.522544e-09,9.820821e-09,9.963428e-09,1.007844e-08,8.823230e-09,1.110009e-08,8.884775e-09,1.018655e-08,1.065594e-08,9.362994e-09,1.065966e-08,1.055081e-08,1.098963e-08,9.118044e-09,9.758993e-09,9.848792e-09,1.053079e-08,1.018935e-08,9.251595e-09,9.537871e-09,9.440576e-09,9.343042e-09,8.360455e-09,
1.011624e-08,9.287036e-09,1.138890e-08,1.101388e-08,1.043734e-08,1.226780e-08,1.001296e-08,9.526595e-09,8.276789e-09,8.790015e-09,8.668271e-09,7.778202e-09,9.860149e-09,9.971849e-09,8.241675e-09,1.115458e-08,1.152932e-08,9.825027e-09,9.594258e-09,1.053349e-08,1.197172e-08,9.590959e-09,8.645030e-09,1.225195e-08,1.174605e-08,1.227683e-08,1.023966e-08,7.696286e-09,9.400227e-09,1.077337e-08,1.096410e-08,8.361087e-09,1.110025e-08,1.002443e-08,1.122460e-08,1.056320e-08,7.930235e-09,1.030885e-08,1.019493e-08,8.619974e-09,1.076382e-08,9.756684e-09,9.701348e-09,8.788978e-09,1.028773e-08,9.307965e-09,1.152698e-08,8.693688e-09,1.126371e-08,8.735261e-09,1.052528e-08,1.016544e-08,9.799231e-09,1.029939e-08,9.792063e-09,1.073125e-08,1.117227e-08,1.083963e-08,1.099091e-08,1.037472e-08,1.035383e-08,1.038612e-08,8.718861e-09,7.827762e-09,
1.064745e-08,1.012155e-08,1.113377e-08,1.145838e-08,8.553958e-09,1.076250e-08,1.064658e-08,1.072092e-08,9.821768e-09,9.557571e-09,1.013672e-08,9.714971e-09,8.377240e-09,1.176015e-08,9.782167e-09,9.366816e-09,7.989649e-09,1.017832e-08,9.918857e-09,9.404817e-09,9.333201e-09,1.224953e-08,8.874073e-09,1.042764e-08,1.050526e-08,8.940676e-09,9.837879e-09,9.644064e-09,1.050944e-08,1.120251e-08,1.003201e-08,9.024731e-09,1.014435e-08,1.013417e-08,9.855157e-09,9.055135e-09,1.077311e-08,1.144881e-08,1.091713e-08,9.530757e-09,9.861552e-09,9.982679e-09,9.496903e-09,1.016119e-08,9.581509e-09,1.167526e-08,1.040539e-08,1.124464e-08,1.107031e-08,8.741056e-09,1.155240e-08,1.099917e-08,1.122786e-08,9.574224e-09,9.332071e-09,1.026172e-08,8.770173e-09,9.305024e-09,1.097536e-08,9.864785e-09,9.986701e-09,1.000855e-08,8.188073e-09,8.700869e-09,
9.025647e-09,9.244977e-09,1.181660e-08,8.928680e-09,1.056577e-08,1.008477e-08,1.035313e-08,1.046130e-08,9.639184e-09,9.862949e-09,9.267071e-09,9.919475e-09,9.711102e-09,9.983298e-09,9.898967e-09,1.063406e-08,8.834613e-09,9.992647e-09,9.477419e-09,8.746048e-09,1.148043e-08,1.063951e-08,1.065040e-08,1.066578e-08,9.349026e-09,9.989612e-09,1.027811e-08,9.741956e-09,1.134881e-08,8.912701e-09,1.067894e-08,1.073075e-08,9.083279e-09,1.038539e-08,1.066459e-08,9.765203e-09,1.007727e-08,1.010531e-08,9.146054e-09,1.052986e-08,1.018709e-08,9.694072e-09,1.131449e-08,9.718017e-09,9.596872e-09,9.895667e-09,9.852318e-09,1.121775e-08,9.123111e-09,1.062836e-08,1.043928e-08,9.920398e-09,1.133312e-08,9.666265e-09,9.844913e-09,8.958026e-09,8.999045e-09,1.052320e-08,8.271224e-09,9.980973e-09,8.888618e-09,8.556078e-09,9.866537e-09,1.070438e-08,
1.134488e-08,6.738633e-09,9.108081e-09,1.176652e-08,9.852237e-09,1.101330e-08,1.179671e-08,7.984551e-09,9.790611e-09,1.031072e-08,1.085337e-08,1.086177e-08,9.760734e-09,1.053084e-08,1.026449e-08,1.004002e-08,8.602000e-09,1.017617e-08,1.120919e-08,1.180223e-08,8.480619e-09,9.895972e-09,9.364925e-09,9.889034e-09,1.137090e-08,1.018762e-08,1.099613e-08,9.729122e-09,9.259638e-09,1.025188e-08,9.473815e-09,9.054529e-09,9.466677e-09,9.630387e-09,1.023175e-08,9.900714e-09,8.809663e-09,8.701266e-09,1.067354e-08,8.907509e-09,9.538575e-09,1.060835e-08,1.113765e-08,9.534652e-09,9.837990e-09,8.235984e-09,7.763699e-09,9.408370e-09,1.014286e-08,1.008718e-08,9.807859e-09,1.014418e-08,7.969959e-09,1.019934e-08,6.854909e-09,1.133415e-08,1.013095e-08,7.695003e-09,8.816087e-09,9.959288e-09,8.525863e-09,1.008607e-08,9.731394e-09,9.742072e-09,
1.088972e-08,1.013257e-08,1.024482e-08,1.035678e-08,9.855749e-09,8.806677e-09,1.030418e-08,9.668966e-09,9.412999e-09,1.024697e-08,1.015617e-08,7.976963e-09,1.014260e-08,1.102337e-08,1.057478e-08,1.006036e-08,9.186308e-09,1.012235e-08,8.580322e-09,9.965395e-09,8.827140e-09,1.027931e-08,9.485423e-09,7.467384e-09,1.031372e-08,9.693334e-09,9.965804e-09,9.378417e-09,9.557185e-09,9.028899e-09,9.708743e-09,1.118003e-08,1.125440e-08,1.006683e-08,9.920976e-09,9.163387e-09,8.915988e-09,9.853456e-09,1.029758e-08,9.561366e-09,9.494727e-09,9.745656e-09,1.103878e-08,1.073275e-08,9.366139e-09,1.242032e-08,1.084035e-08,9.869261e-09,1.177553e-08,1.044358e-08,9.705581e-09,8.564888e-09,8.272808e-09,1.048804e-08,1.004592e-08,9.886802e-09,1.030742e-08,8.388252e-09,9.537995e-09,9.672870e-09,1.019288e-08,8.385246e-09,9.579927e-09,1.222495e-08,
1.009088e-08,7.969033e-09,9.751495e-09,8.643989e-09,9.501752e-09,9.830011e-09,9.491347e-09,8.215075e-09,1.028758e-08,1.131743e-08,9.854864e-09,1.164342e-08,9.733952e-09,1.061167e-08,1.113550e-08,1.032603e-08,1.003162e-08,9.633532e-09,8.816443e-09,9.142969e-09,9.369214e-09,9.486565e-09,8.177972e-09,1.171915e-08,8.544822e-09,1.060692e-08,1.164165e-08,8.889321e-09,1.079741e-08,1.068951e-08,9.493044e-09,1.023611e-08,9.950616e-09,1.045702e-08,9.420798e-09,1.003044e-08,9.158700e-09,1.150034e-08,9.646657e-09,1.068928e-08,1.121853e-08,1.018587e-08,9.291575e-09,1.130238e-08,1.072889e-08,1.020114e-08,8.748600e-09,1.339756e-08,8.793904e-09,9.126517e-09,1.212377e-08,9.154262e-09,1.034055e-08,9.540400e-09,9.444075e-09,1.023807e-08,7.996288e-09,1.068413e-08,9.640510e-09,1.034302e-08,8.550895e-09,7.903400e-09,1.176266e-08,1.007307e-08,
9.920139e-09,1.030803e-08,8.732775e-09,1.172621e-08,9.094249e-09,1.038349e-08,8.407529e-09,8.857624e-09,9.790925e-09,9.291356e-09,9.332633e-09,9.717555e-09,9.961305e-09,1.174462e-08,1.020071e-08,9.746245e-09,1.121911e-08,1.129296e-08,1.007335e-08,1.061101e-08,8.778350e-09,9.827163e-09,8.245865e-09,1.126489e-08,9.434419e-09,1.162354e-08,9.897116e-09,1.120406e-08,9.328152e-09,8.919701e-09,1.099462e-08,1.064527e-08,1.030874e-08,1.029057e-08,1.032927e-08,9.943177e-09,8.211075e-09,1.029223e-08,9.038750e-09,1.076789e-08,9.844477e-09,1.032552e-08,1.072738e-08,1.035141e-08,1.202551e-08,1.016844e-08,1.096479e-08,9.640990e-09,9.582093e-09,1.142989e-08,1.172962e-08,9.243165e-09,8.608486e-09,9.827561e-09,8.594490e-09,1.153039e-08,9.827649e-09,1.105254e-08,1.020330e-08,9.689233e-09,9.920916e-09,9.635759e-09,1.116501e-08,9.360943e-09,
1.200122e-08,1.115972e-08,1.074062e-08,7.995862e-09,1.078779e-08,8.282415e-09,1.057629e-08,8.688008e-09,1.059569e-08,1.025553e-08,1.137885e-08,9.121971e-09,9.556389e-09,9.679714e-09,1.114041e-08,1.077620e-08,1.189355e-08,9.775234e-09,1.040753e-08,1.046650e-08,1.023237e-08,9.628493e-09,1.041833e-08,9.035781e-09,9.275397e-09,9.683344e-09,1.130552e-08,9.693932e-09,9.160447e-09,9.772030e-09,1.009655e-08,9.653795e-09,1.076199e-08,9.722711e-09,9.255887e-09,1.032838e-08,9.954630e-09,9.672208e-09,9.782688e-09,1.160125e-08,9.671927e-09,1.013187e-08,9.544297e-09,9.525846e-09,9.149335e-09,8.196410e-09,1.030217e-08,9.519604e-09,1.131835e-08,9.952853e-09,7.824739e-09,1.074801e-08,9.551068e-09,1.035216e-08,9.267397e-09,1.091172e-08,1.022492e-08,1.024278e-08,9.933267e-09,1.097917e-08,1.013163e-08,7.605399e-09,1.158930e-08,9.549553e-09,
8.944424e-09,8.947017e-09,1.003793e-08,1.031246e-08,8.629296e-09,8.859816e-09,7.898873e-09,1.015435e-08,9.010746e-09,1.020037e-08,9.192121e-09,9.255838e-09,9.829092e-09,9.428202e-09,1.096936e-08,8.797859e-09,1.045065e-08,9.519974e-09,1.106504e-08,1.042921e-08,9.281256e-09,1.035832e-08,1.044779e-08,9.971064e-09,9.102888e-09,8.027265e-09,9.698520e-09,9.044462e-09,8.272130e-09,1.012906e-08,8.300343e-09,1.010342e-08,1.012235e-08,8.889310e-09,9.681712e-09,1.116924e-08,1.030380e-08,1.031521e-08,9.384105e-09,1.151108e-08,9.688394e-09,9.858113e-09,1.128373e-08,1.065182e-08,1.058990e-08,1.017647e-08,9.272189e-09,9.712380e-09,9.832793e-09,9.841392e-09,9.909180e-09,1.056608e-08,9.983308e-09,1.073928e-08,1.010930e-08,8.975884e-09,8.808502e-09,1.146043e-08,7.847163e-09,9.153359e-09,1.060300e-08,1.001351e-08,9.904981e-09,9.739672e-09,
1.164048e-08,1.094190e-08,9.583672e-09,9.141632e-09,9.889711e-09,9.332994e-09,1.036789e-08,9.873700e-09,9.645460e-09,1.098244e-08,1.007472e-08,1.111610e-08,9.794603e-09,7.538122e-09,1.073325e-08,8.677041e-09,1.189301e-08,9.439185e-09,9.578670e-09,1.088024e-08,1.092805e-08,8.576664e-09,1.016837e-08,1.130599e-08,1.106389e-08,1.152159e-08,1.033951e-08,1.059761e-08,9.984283e-09,1.137709e-08,1.028757e-08,9.168039e-09,1.008986e-08,9.824456e-09,1.034678e-08,1.020775e-08,8.943532e-09,8.815489e-09,1.063065e-08,1.014288e-08,1.115658e-08,1.134989e-08,1.267852e-08,1.012586e-08,9.819679e-09,1.064671e-08,1.099794e-08,1.038686e-08,8.782448e-09,1.095021e-08,1.072203e-08,1.054927e-08,1.077655e-08,9.801427e-09,9.193191e-09,1.131473e-08,8.540992e-09,9.474140e-09,9.594956e-09,9.093813e-09,9.145929e-09,8.773809e-09,9.973820e-09,1.011077e-08,
9.143686e-09,9.896242e-09,9.195280e-09,9.514872e-09,1.031971e-08,9.945683e-09,9.080756e-09,9.420066e-09,9.098580e-09,9.176139e-09,9.540014e-09,1.154046e-08,9.781525e-09,1.110678e-08,1.007168e-08,1.063246e-08,8.093707e-09,9.293788e-09,8.768967e-09,9.760004e-09,1.013377e-08,1.167097e-08,9.629913e-09,1.036624e-08,1.103062e-08,9.898401e-09,9.868930e-09,9.102170e-09,1.066134e-08,1.085708e-08,9.635989e-09,9.743730e-09,9.652793e-09,1.005309e-08,1.094897e-08,1.087168e-08,9.530444e-09,1.028781e-08,1.074026e-08,1.053324e-08,1.094504e-08,9.325973e-09,9.252676e-09,9.092121e-09,9.141804e-09,9.668180e-09,9.973572e-09,9.175206e-09,9.239570e-09,8.402569e-09,9.827180e-09,9.415762e-09,1.078973e-08,1.084956e-08,9.886714e-09,9.145360e-09,9.884421e-09,1.086341e-08,1.080752e-08,1.129954e-08,1.127083e-08,1.142397e-08,1.152902e-08,9.512807e-09,
9.847067e-09,9.257063e-09,1.101729e-08,1.144182e-08,1.224558e-08,7.649980e-09,1.006044e-08,9.942734e-09,1.020586e-08,9.697646e-09,9.648530e-09,1.069023e-08,7.383149e-09,7.835720e-09,1.044433e-08,9.614293e-09,1.069821e-08,9.332457e-09,1.061829e-08,9.788644e-09,9.467514e-09,9.440197e-09,1.034751e-08,1.119719e-08,7.557532e-09,9.637706e-09,8.789127e-09,8.435679e-09,1.217987e-08,9.788962e-09,9.892070e-09,9.627784e-09,1.051552e-08,8.952860e-09,1.098214e-08,8.137584e-09,1.155793e-08,9.967345e-09,1.105379e-08,8.430678e-09,9.645971e-09,1.162143e-08,1.023708e-08,1.115894e-08,1.037583e-08,9.608215e-09,9.106808e-09,1.161534e-08,1.169225e-08,9.798617e-09,1.076079e-08,9.597096e-09,9.645231e-09,9.536685e-09,9.721727e-09,1.153862e-08,9.275166e-09,1.042135e-08,9.605619e-09,1.082411e-08,9.686590e-09,7.906298e-09,1.078010e-08,1.115909e-08,
9.720833e-09,8.488239e-09,1.058888e-08,1.014829e-08,9.739345e-09,9.804074e-09,7.023173e-09,9.856234e-09,9.723151e-09,9.553483e-09,1.213269e-08,1.037747e-08,9.470482e-09,8.544302e-09,1.006326e-08,9.638762e-09,8.680615e-09,9.556248e-09,1.092016e-08,1.156609e-08,1.155636e-08,9.350608e-09,9.597441e-09,1.109102e-08,9.059440e-09,1.001615e-08,1.106853e-08,9.740544e-09,9.311546e-09,1.001712e-08,1.020375e-08,9.945883e-09,1.079352e-08,8.766802e-09,1.016434e-08,9.702160e-09,1.016318e-08,7.762866e-09,9.092378e-09,1.021714e-08,9.344157e-09,1.050983e-08,9.626694e-09,1.174078e-08,8.758153e-09,9.703023e-09,1.037519e-08,1.059048e-08,1.033809e-08,1.070677e-08,9.371976e-09,1.074453e-08,1.151506e-08,9.396044e-09,1.276636e-08,1.046592e-08,7.996416e-09,9.130765e-09,8.834828e-09,8.600970e-09,9.758077e-09,1.051047e-08,1.144988e-08,8.647077e-09,
8.102938e-09,1.016491e-08,8.815538e-09,9.694228e-09,1.196737e-08,1.042185e-08,9.749254e-09,9.295826e-09,1.007435e-08,1.084884e-08,1.095784e-08,1.019610e-08,9.886559e-09,9.391924e-09,9.477875e-09,1.061048e-08,9.400433e-09,1.105034e-08,1.044593e-08,9.697036e-09,1.116731e-08,9.587256e-09,1.048615e-08,1.083485e-08,1.140799e-08,1.004985e-08,9.169913e-09,9.796953e-09,1.142086e-08,9.997729e-09,9.974471e-09,1.112710e-08,1.079408e-08,1.002331e-08,9.951565e-09,9.823008e-09,9.230663e-09,9.419071e-09,9.171249e-09,1.105888e-08,1.192615e-08,1.104591e-08,1.037920e-08,9.762942e-09,1.002853e-08,7.082625e-09,1.222582e-08,9.233337e-09,8.920082e-09,1.122524e-08,9.740970e-09,9.531054e-09,1.022076e-08,1.029377e-08,1.164862e-08,9.697422e-09,1.036075e-08,8.727663e-09,8.926136e-09,9.970754e-09,1.105348e-08,9.745483e-09,9.684796e-09,1.122756e-08,
1.156926e-08,9.552890e-09,1.222938e-08,9.415743e-09,1.039850e-08,1.154924e-08,1.200956e-08,9.788114e-09,9.255145e-09,1.034581e-08,8.200464e-09,1.074179e-08,9.997044e-09,9.483888e-09,1.068380e-08,1.101631e-08,1.230843e-08,1.053003e-08,9.776751e-09,1.067655e-08,1.093008e-08,9.670425e-09,1.029914e-08,9.754032e-09,1.070026e-08,1.100237e-08,9.771173e-09,1.045427e-08,1.150178e-08,1.161501e-08,1.172573e-08,9.468963e-09,9.601815e-09,8.733246e-09,8.515767e-09,1.118874e-08,8.709249e-09,9.775467e-09,9.684854e-09,1.105004e-08,8.842942e-09,9.917961e-09,9.483348e-09,9.869815e-09,1.060445e-08,9.343981e-09,1.045014e-08,9.286162e-09,1.150005e-08,1.161886e-08,1.023765e-08,1.024287e-08,1.164046e-08,9.344496e-09,9.534353e-09,1.201263e-08,8.543109e-09,1.027121e-08,1.049849e-08,1.160741e-08,1.035293e-08,8.286248e-09,9.041242e-09,9.026810e-09,
